95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 291 273 273 325 273 273 273 273 273 273 292 293 273 295 273 273 273 273 273 289 95 95 95
95 95 291 288 288 340 288 288 288 263 288 288 307 308 288 310 288 288 288 288 288 289 95 95 95
95 95 291 210 210 210 210 210 210 233 210 210 210 210 255 210 271 272 210 203 210 289 95 95 95
95 95 291 300 195 195 195 195 195 335 195 195 195 195 229 195 286 287 195 363 195 289 95 95 95
95 95 291 242 195 195 195 195 195 386 195 195 195 195 195 195 240 241 195 195 195 289 95 95 95
95 95 291 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 289 95 95 95
95 95 291 195 361 296 297 298 362 195 195 256 256 256 256 256 256 256 256 256 256 289 95 95 95
95 95 291 195 361 311 312 313 362 195 195 230 230 230 230 230 230 230 230 230 230 289 95 95 95
95 95 291 195 361 207 208 209 362 195 195 226 227 227 227 227 227 227 227 227 228 289 95 95 95
95 95 291 195 195 195 195 195 195 195 195 300 301 302 303 300 301 302 303 195 195 289 95 95 95
95 95 291 195 195 195 195 195 195 195 195 242 243 244 245 242 243 244 245 195 195 289 95 95 95
95 95 291 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 195 289 95 95 95
95 95 327 275 275 275 275 275 275 275 275 275 275 275 275 275 275 275 275 275 275 326 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
