95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 96 78 78 78 100 78 97 98 78 78 78 100 78 78 78 78 78 78 100 78 78 78 94 95
95 96 93 93 141 115 93 112 113 93 93 93 115 93 93 93 93 93 93 115 93 93 93 94 95
95 96 62 15 15 15 15 15 15 15 61 61 61 61 61 15 15 60 63 15 76 77 99 94 95
95 96 36 0 0 0 0 0 0 0 35 35 35 35 35 0 0 34 34 0 91 92 41 94 95
95 96 0 0 101 102 103 0 0 0 31 32 32 32 33 0 0 31 33 0 45 46 0 94 95
95 96 0 166 116 117 118 167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94 95
95 96 0 0 116 117 118 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 94 95
95 96 0 166 116 117 118 167 0 0 0 0 0 0 0 0 0 0 0 0 106 107 108 94 95
95 96 0 0 12 13 14 0 0 0 0 0 0 0 0 0 0 0 0 166 48 49 50 94 95
95 96 0 0 0 168 0 0 0 0 0 0 0 79 80 80 80 80 80 80 80 80 80 131 95
95 96 0 0 0 0 0 0 0 0 0 0 106 94 95 95 95 95 95 95 95 95 95 95 95
95 96 0 0 0 0 0 0 0 0 0 0 116 94 95 95 95 95 95 95 95 95 95 95 95
95 96 0 0 0 0 0 0 0 0 0 0 116 94 95 95 95 95 95 95 95 95 95 95 95
95 96 0 0 0 0 190 0 0 0 0 0 48 94 95 95 95 95 95 95 95 95 95 95 95
95 96 0 0 0 0 165 0 0 0 0 0 0 94 95 95 95 95 95 95 95 95 95 95 95
95 132 80 80 80 80 80 80 80 80 80 80 80 131 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
