95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 342 305 305 305 305 305 305 305 305 305 305 305 305 305 305 305 341 95 95 95 95
95 95 95 95 291 259 259 259 259 259 259 319 333 333 333 333 259 259 259 259 289 95 95 95 95
95 95 95 95 291 259 259 259 334 270 259 334 318 318 318 318 320 259 259 263 289 95 95 95 95
95 95 95 95 291 218 218 218 218 285 218 218 220 220 220 220 218 218 218 233 289 95 95 95 95
95 95 95 95 291 225 225 225 225 248 225 225 225 225 225 225 225 225 225 346 289 95 95 95 95
95 95 95 95 291 255 258 225 225 225 225 225 225 225 225 225 225 225 225 376 289 95 95 95 95
95 95 95 95 291 229 232 225 225 225 225 225 225 225 225 225 225 225 225 225 289 95 95 95 95
95 95 95 95 291 278 221 225 225 225 225 225 225 225 225 225 225 225 225 225 289 95 95 95 95
95 95 95 95 291 219 214 225 225 225 225 225 225 225 225 225 225 225 225 225 289 95 95 95 95
95 95 95 95 327 275 275 275 275 275 275 275 275 275 275 275 275 275 275 275 326 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
