95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 96 78 78 78 78 78 78 78 78 94
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 96 93 93 93 68 93 93 93 93 94
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 96 15 15 15 38 15 15 15 15 94
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 96 0 0 0 157 187 0 0 167 94
96 130 78 78 78 78 78 97 98 78 78 78 78 127 128 129 0 0 1 2 2 3 0 167 94
96 145 93 93 68 93 93 112 113 93 93 68 93 142 143 144 0 0 16 17 17 18 0 0 94
96 15 99 15 38 15 99 15 15 99 15 38 15 99 15 15 0 0 16 17 17 18 0 0 94
96 0 41 0 159 189 41 0 0 41 0 158 188 41 0 0 0 0 16 17 17 18 0 0 94
96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16 17 17 18 0 0 94
96 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 17 17 17 18 0 0 94
96 152 182 16 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 0 0 94
96 0 0 16 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 17 18 0 0 94
96 0 0 31 32 32 32 32 32 32 32 32 32 32 32 32 32 32 17 17 17 18 0 0 94
96 0 0 0 0 185 0 0 0 0 0 0 184 0 0 0 0 0 16 17 17 18 0 0 94
96 0 0 0 155 0 0 106 107 0 0 154 0 0 168 168 0 0 16 17 17 18 0 0 94
132 80 80 80 80 80 80 80 80 80 80 80 80 80 80 81 0 0 16 17 17 18 0 0 94
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 96 105 0 16 17 17 18 0 0 94
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 96 47 0 31 32 32 33 0 0 94
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 96 0 0 0 0 0 0 0 0 94
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 132 80 80 80 80 80 80 80 80 131
