95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 147 110 110 110 110 110 110 110 110 110 110 110 110 110 110 110 110 146 95 95 95 95
95 95 95 96 64 64 64 64 64 64 64 64 138 138 138 124 64 64 64 64 94 95 95 95 95
95 95 95 96 64 64 64 71 71 71 71 64 123 123 123 64 64 64 64 68 94 95 95 95 95
95 95 95 96 23 23 23 86 86 86 86 23 25 25 25 23 23 23 23 38 94 95 95 95 95
95 95 95 96 30 30 30 56 56 56 56 30 30 30 30 30 30 30 30 151 94 95 95 95 95
95 95 95 96 60 63 30 30 30 30 30 30 30 30 30 30 139 30 30 30 94 95 95 95 95
95 95 95 96 34 37 0 30 30 30 30 30 30 30 30 30 30 30 30 181 94 95 95 95 95
95 95 95 96 83 26 0 114 30 30 30 30 30 30 30 30 30 30 30 30 94 95 95 95 95
95 95 95 96 24 0 0 30 30 30 30 30 30 30 30 30 30 30 30 30 94 95 95 95 95
95 95 95 132 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 80 131 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95 95
